cluster,Itm2a,Elof1,Dcn,Cd9,Snhg11,C1qc,Ermn,Agt,Rax
3,0,0,0,7,0,0,15,0,0
3,0,0,1,4,0,0,4,0,0
3,0,0,0,8,0,0,1,2,0
3,0,1,2,9,1,0,14,2,0
3,0,0,0,4,0,0,10,0,0
3,0,2,0,6,1,2,10,1,0
3,0,1,0,8,0,0,7,0,0
3,0,2,0,29,1,0,13,0,0
3,0,0,0,9,0,0,9,0,0
3,0,0,0,7,0,1,14,0,0
3,0,0,0,4,0,0,9,2,0
3,0,0,0,7,0,0,4,2,0
3,0,0,1,4,0,0,9,1,0
3,0,0,0,6,0,0,8,0,0
3,0,0,0,5,0,0,13,0,0
3,0,0,0,13,1,1,9,0,0
3,0,0,0,18,1,1,14,0,0
3,0,0,1,8,1,0,9,0,0
3,0,2,0,32,0,0,13,0,0
3,0,0,1,1,0,0,28,2,0
3,0,0,0,9,0,0,12,0,1
3,0,0,1,5,0,0,11,1,0
3,0,2,119,26,1,0,10,0,0
3,1,0,0,6,0,0,16,1,0
3,0,0,0,8,0,0,9,1,0
3,0,1,0,9,1,0,12,1,0
3,0,0,0,1,1,1,18,0,0
3,0,1,0,11,2,0,10,0,0
3,0,0,0,10,0,0,7,0,0
3,0,0,1,7,0,0,15,2,0
3,0,0,0,4,1,0,12,0,0
3,0,0,0,8,0,0,17,0,0
3,0,0,0,15,1,0,9,1,0
3,0,1,0,4,0,0,13,1,0
3,0,0,0,13,1,0,18,0,0
3,0,0,0,27,2,0,25,0,0
3,1,0,0,10,1,0,11,1,0
3,0,0,0,2,0,0,26,0,1
3,8,2,0,3,2,0,4,2,0
3,0,0,0,18,1,0,6,0,0
3,0,0,0,5,0,0,16,1,0
3,0,2,0,11,0,0,9,1,0
3,1,0,0,8,1,0,20,1,0
3,0,2,1,29,0,0,16,0,0
3,0,0,0,5,0,0,15,0,0
3,0,1,0,24,0,0,11,1,0
3,0,1,0,12,0,0,16,0,0
3,0,1,0,4,1,0,8,3,1
3,0,0,0,7,1,0,9,1,0
3,0,0,1,27,1,0,14,0,0
3,0,1,0,13,0,0,15,2,0
3,0,0,0,0,0,0,29,1,0
3,0,0,0,8,0,0,0,1,0
3,0,0,0,6,1,0,11,1,0
3,0,0,0,2,1,0,10,0,0
3,0,1,0,9,0,0,16,1,0
3,0,1,0,25,2,0,22,0,0
3,0,1,0,5,0,0,8,0,0
3,0,1,0,2,1,1,27,0,0
3,0,0,0,2,0,0,7,0,0
3,0,0,0,4,0,0,14,0,0
3,0,0,0,10,0,0,10,0,0
3,0,3,2,50,0,0,39,2,0
3,0,0,0,8,0,0,11,1,0
3,0,0,0,16,0,0,1,0,0
3,0,0,1,8,0,0,13,0,0
3,0,2,0,8,1,0,17,0,0
3,0,1,0,4,0,0,12,0,0
3,0,1,0,7,2,0,9,0,0
3,0,0,0,1,1,0,13,0,0
3,0,0,0,6,0,0,19,0,0
3,0,1,0,2,0,0,16,0,0
3,0,0,1,5,0,0,10,0,0
3,0,0,0,11,0,0,9,1,0
3,0,0,0,6,0,0,10,2,0
3,0,0,1,19,2,0,21,1,0
3,0,1,0,7,0,1,6,0,0
3,0,0,0,5,0,0,10,0,0
3,0,1,0,4,0,0,6,0,0
3,0,0,0,8,0,0,14,0,0
3,0,0,0,2,0,0,20,0,0
3,0,0,0,1,0,1,8,0,0
3,1,2,0,12,0,1,5,0,0
3,0,1,0,6,0,0,14,0,0
3,0,1,0,10,0,0,12,0,0
3,0,0,0,9,0,0,16,0,0
3,0,0,0,27,1,0,6,0,0
3,0,2,0,29,0,0,25,0,0
3,0,1,0,5,0,0,7,0,0
3,0,1,0,37,0,0,21,1,0
3,0,0,1,6,0,0,13,1,1
3,0,0,0,10,1,0,9,0,0
3,0,1,0,4,0,0,16,1,0
3,0,0,0,17,1,0,8,0,0
3,0,0,0,2,0,0,26,0,0
3,0,0,0,14,0,1,4,0,0
3,0,0,1,12,0,0,7,0,0
3,0,0,0,21,0,0,12,1,0
3,0,1,0,9,0,0,11,0,0
3,0,0,0,9,0,0,13,0,0
3,0,0,0,7,0,0,13,0,0
3,0,0,0,12,1,10,6,2,0
3,0,0,2,4,0,0,10,0,1
3,0,0,0,17,0,1,13,0,0
3,0,0,0,2,0,0,14,0,0
3,0,1,0,4,1,0,11,0,0
3,0,2,0,6,0,0,13,0,0
3,0,0,0,16,0,0,20,1,0
3,0,1,0,2,0,0,15,0,0
3,0,1,2,2,1,0,54,1,0
3,0,0,0,6,1,0,12,0,0
3,0,2,1,5,1,0,4,0,0
3,0,0,0,5,0,0,6,0,0
3,0,0,1,11,0,0,15,0,0
3,0,2,1,1,1,1,18,0,0
3,0,0,0,0,1,0,10,0,0
3,0,1,1,6,0,0,5,0,0
3,0,0,0,1,0,0,22,0,0
3,1,0,0,15,0,0,15,0,0
3,0,0,0,1,0,0,28,1,0
3,0,0,0,5,0,0,7,0,0
3,0,2,0,24,1,0,10,0,0
3,0,0,1,7,0,0,9,0,0
3,0,1,0,15,1,0,4,0,0
3,0,2,0,4,0,0,10,0,0
3,0,1,0,1,0,1,23,1,0
3,0,2,1,45,1,0,33,0,0
3,0,1,0,29,1,0,36,0,0
3,0,0,0,7,0,0,25,1,0
3,0,0,0,5,0,0,11,0,0
3,0,1,0,7,0,1,20,0,0
3,0,1,1,56,0,0,27,3,0
3,0,0,0,10,0,0,17,0,0
3,0,1,1,12,0,0,9,0,0
3,0,3,0,9,0,0,12,0,0
3,0,0,1,1,1,0,12,0,0
3,0,1,0,1,0,0,16,0,0
3,0,1,0,9,0,0,9,1,0
3,1,1,0,0,2,0,11,2,0
3,0,0,0,7,0,0,10,1,0
3,1,0,0,1,0,0,15,0,0
3,0,1,0,17,3,0,11,0,0
3,0,0,0,23,0,0,17,2,0
3,0,0,0,1,0,0,47,2,0
3,0,1,0,19,0,0,10,0,0
3,1,1,0,6,0,0,14,1,0
3,0,1,0,6,0,0,10,0,0
3,0,1,1,7,0,0,10,1,1
3,0,1,0,27,1,0,23,0,0
3,0,1,1,32,0,0,25,1,0
3,0,1,0,5,0,0,10,1,0
3,0,0,0,10,0,0,11,0,0
3,0,0,0,10,0,0,12,0,0
3,0,0,1,6,2,0,17,0,0
3,0,0,0,4,0,0,7,1,0
3,0,2,1,6,0,0,7,0,0
3,0,0,0,5,0,0,12,0,0
3,0,0,0,9,0,0,14,1,0
3,0,0,0,2,0,0,13,0,0
3,0,1,0,2,0,0,14,0,0
3,0,0,0,8,1,1,20,1,0
3,0,0,0,5,0,0,11,1,0
3,0,2,0,1,0,0,25,0,0
3,0,1,1,3,1,0,13,0,0
3,0,0,0,16,0,0,11,1,0
3,0,0,0,14,0,0,9,0,0
3,0,0,0,5,0,0,8,0,0
3,0,4,1,12,1,1,3,0,0
3,0,1,0,6,0,0,12,0,0
3,0,0,0,0,0,0,24,0,0
3,0,0,1,2,0,2,4,1,0
3,0,0,0,30,2,0,18,0,0
3,0,0,0,2,0,1,7,0,0
3,2,0,2,6,0,1,4,1,0
3,0,0,0,11,0,0,11,0,0
3,0,1,0,16,1,0,15,0,0
3,0,0,0,31,2,1,13,0,0
3,0,0,1,5,1,0,8,1,0
3,0,0,0,2,1,0,9,0,0
3,0,1,0,26,0,0,14,0,0
3,0,0,0,37,1,0,15,0,0
3,0,0,0,4,1,0,16,2,0
3,0,1,0,5,0,0,4,0,0
3,0,0,1,35,1,0,20,0,0
3,0,1,0,6,0,0,23,1,0
3,0,0,1,5,1,0,8,0,0
3,0,0,0,7,0,0,6,0,0
3,0,0,0,23,1,0,12,0,0
3,1,0,0,10,0,1,12,0,0
3,0,0,0,8,0,0,15,0,0
3,0,0,0,2,0,0,17,0,0
3,0,0,0,4,0,0,15,0,0
3,0,0,0,10,0,0,15,0,0
3,0,0,0,8,0,0,5,0,0
3,0,1,0,52,0,0,37,1,0
3,0,1,0,1,0,0,23,0,1
3,1,2,0,3,0,0,8,0,0
3,0,0,0,5,0,0,11,0,0
3,1,1,0,46,2,1,54,1,0
3,0,2,1,68,1,1,17,1,0
3,0,2,0,0,0,0,26,0,0
3,0,0,0,10,0,1,10,0,0
3,0,0,1,2,0,0,13,0,0
3,0,1,0,9,1,0,7,1,0
3,0,0,0,12,0,0,7,0,0
3,0,0,1,5,1,0,7,1,0
3,2,1,1,9,0,0,16,0,0
3,0,0,0,5,0,0,16,0,0
3,0,1,0,3,0,0,18,0,0
3,0,0,0,14,0,0,20,1,0
3,0,0,0,7,0,0,8,0,0
3,0,1,0,5,0,0,13,0,0
3,1,1,0,9,1,0,8,1,0
3,0,1,0,2,1,0,12,0,0
3,0,0,0,5,0,0,14,0,0
3,0,0,0,26,0,2,14,1,1
3,0,1,0,10,0,0,12,0,0
3,0,0,0,4,0,0,20,0,0
3,0,2,0,2,2,1,28,2,0
3,0,0,0,14,0,0,8,2,0
3,0,0,0,14,0,1,9,0,0
3,0,0,0,8,0,0,11,1,0
3,0,0,0,13,0,0,17,0,0
3,0,0,1,11,0,0,7,0,0
3,0,0,0,6,0,0,12,0,0
3,0,0,2,3,0,0,12,0,0
3,0,0,0,4,0,0,15,0,0
3,0,0,0,15,0,0,13,0,0
3,0,0,0,8,0,0,11,0,0
3,0,0,1,5,0,0,13,0,0
3,0,0,0,1,0,1,19,0,0
3,1,0,0,4,0,0,0,0,0
3,0,1,0,0,3,0,24,0,0
3,0,1,0,23,0,0,16,1,0
3,1,1,0,8,0,0,8,0,0
3,0,0,0,11,3,0,9,1,0
3,0,0,0,21,0,0,16,0,0
3,0,0,0,14,0,0,16,0,0
3,0,0,0,8,0,0,10,1,0
3,0,1,0,8,0,0,8,0,0
3,0,1,1,23,0,0,27,2,0
3,0,1,0,6,0,0,20,0,0
3,0,1,0,13,1,0,20,0,0
3,0,1,0,33,0,0,19,1,0
3,0,1,0,21,0,0,13,0,0
3,0,2,0,14,0,0,14,0,0
3,0,0,0,14,0,1,5,0,0
3,0,0,0,7,0,0,21,0,0
3,0,0,0,11,0,0,3,2,0
3,0,0,0,6,1,0,13,1,0
3,0,1,1,11,1,2,11,1,0
3,0,0,0,13,2,0,11,0,0
3,0,2,0,7,0,0,7,1,1
3,1,0,1,26,4,0,13,1,0
3,0,0,0,12,2,0,6,0,0
3,0,1,0,2,1,0,10,0,0
3,0,0,0,18,1,0,14,0,0
3,0,2,0,8,2,0,12,1,0
3,0,2,0,4,1,0,11,0,0
3,0,1,0,1,0,0,10,0,0
3,0,0,0,7,1,0,10,0,0
3,0,0,0,9,0,0,8,0,0
3,0,0,0,5,0,0,8,0,0
3,0,1,0,5,0,0,16,0,0
3,0,1,0,6,1,0,15,0,0
3,0,1,0,4,1,0,11,1,0
3,0,5,0,8,1,0,9,0,1
3,0,3,1,5,0,0,12,0,0
3,0,0,0,17,2,0,12,0,0
3,0,1,0,1,0,0,19,0,0
3,0,0,0,9,1,0,13,0,0
3,0,1,0,7,0,0,5,1,1
3,0,0,0,5,2,0,11,0,0
3,0,1,0,9,1,0,13,0,0
3,0,0,0,4,0,0,9,1,0
3,0,1,0,3,0,0,18,1,0
3,0,0,0,3,0,0,10,0,0
3,0,0,0,5,0,0,3,0,0
3,0,0,0,5,0,0,13,0,0
3,0,0,0,2,0,0,19,1,0
3,0,1,0,8,0,0,20,0,0
3,0,0,0,4,0,0,30,0,0
3,0,2,0,3,0,0,26,0,0
3,0,2,0,24,0,0,11,3,0
3,0,0,0,5,0,0,12,1,0
3,0,0,0,5,0,1,9,0,0
3,0,0,1,5,0,0,18,0,0
3,0,0,0,17,1,0,15,0,1
3,0,0,1,9,0,0,13,0,0
3,0,0,0,10,0,0,16,2,0
3,1,2,0,9,1,0,9,2,0
3,0,0,0,2,0,0,20,0,0
3,0,0,1,2,2,0,12,0,0
3,0,0,1,3,0,0,12,0,0
3,0,0,0,3,0,0,9,0,1
3,0,0,0,11,0,0,3,1,0
3,0,1,0,0,0,0,16,0,0
3,0,1,0,2,0,0,10,0,0
3,0,2,2,1,0,0,25,0,0
3,0,0,0,12,0,0,21,0,0
4,0,1,1,2,1,21,0,0,0
4,0,0,0,5,0,36,0,0,0
4,0,0,0,2,0,17,0,0,0
4,1,0,0,3,0,20,0,0,0
4,0,0,0,0,0,18,0,0,0
4,0,0,0,7,0,15,0,0,0
4,0,0,1,8,0,64,0,0,0
4,0,1,0,6,0,25,0,0,0
4,0,0,0,1,0,16,0,0,0
4,0,1,0,2,0,14,0,0,0
4,0,0,0,5,0,38,0,0,0
4,0,1,0,0,0,18,0,0,0
4,0,0,0,0,0,19,0,0,0
4,0,0,0,6,0,30,0,0,0
4,0,1,0,10,0,13,0,0,0
4,0,0,0,20,0,32,0,0,0
4,0,0,1,2,0,9,0,0,0
4,0,0,0,5,0,22,0,0,0
4,0,0,1,5,0,36,0,0,0
4,0,1,0,0,0,11,1,0,0
4,0,0,0,4,0,27,0,0,0
4,0,0,0,3,0,24,1,0,0
4,0,0,0,5,0,40,0,0,0
4,0,0,0,0,0,9,0,0,0
4,0,0,0,10,0,16,0,0,0
4,0,0,0,3,1,23,0,1,0
4,0,0,0,2,0,42,0,1,0
4,0,1,0,5,0,25,0,0,0
4,0,1,0,1,0,22,0,0,0
4,0,0,0,2,0,18,0,1,0
4,0,0,0,3,0,27,0,0,0
4,0,0,0,1,0,37,0,0,0
4,0,1,1,2,0,21,0,0,0
4,0,0,0,2,0,16,0,0,0
4,0,0,0,1,0,34,0,0,0
4,0,1,0,4,0,23,0,1,0
4,0,0,0,2,0,36,0,0,0
4,0,0,0,18,1,45,0,0,0
4,0,0,1,0,0,24,0,0,1
4,0,0,0,0,0,18,0,0,0
4,0,0,0,1,0,15,0,0,0
4,0,1,0,1,0,35,0,1,0
4,0,0,1,7,0,35,0,0,1
4,0,0,0,2,0,21,0,1,0
4,0,0,0,0,0,6,0,0,0
4,0,0,0,11,0,40,0,0,0
4,0,1,0,4,0,26,0,0,0
4,0,0,1,1,0,32,0,1,1
4,0,0,2,16,0,64,0,0,0
4,0,0,0,3,0,18,0,0,0
4,0,0,0,0,0,17,0,0,0
4,0,0,0,1,0,17,0,0,0
4,0,2,0,0,0,13,0,0,0
4,0,0,0,4,0,34,0,0,0
4,0,0,0,5,0,13,0,0,0
4,0,2,0,3,0,30,0,0,0
4,0,0,0,1,0,20,0,0,0
4,0,0,0,1,0,29,0,0,0
4,0,0,0,2,0,21,0,0,0
4,0,0,0,3,1,9,0,0,0
4,0,0,0,19,0,81,0,0,0
4,0,0,0,3,0,9,0,0,0
4,0,1,0,5,0,17,0,0,0
4,0,1,0,3,0,17,0,0,0
4,0,2,1,4,0,26,1,0,0
4,1,0,0,2,0,23,0,3,0
4,0,1,0,7,0,17,0,0,0
4,0,0,0,3,0,22,0,0,0
4,0,0,0,7,0,25,0,0,0
4,0,1,0,4,1,39,0,0,0
4,0,0,0,0,0,25,0,0,0
4,0,0,0,2,0,0,0,0,0
4,0,0,0,0,0,15,0,0,0
4,0,2,0,4,0,25,0,0,0
4,0,0,0,5,2,42,0,0,0
4,0,0,0,0,0,13,0,0,0
4,0,0,0,19,0,73,0,1,0
4,0,1,0,2,0,62,1,9,0
4,0,1,0,2,2,31,0,0,0
4,0,0,0,3,0,22,0,0,0
4,0,0,0,0,0,18,0,0,0
4,0,0,0,2,0,29,1,1,0
4,0,0,0,0,0,14,0,0,0
4,0,0,0,3,4,22,0,1,0
4,0,0,0,0,0,35,0,1,1
4,0,0,0,4,0,15,0,12,0
4,0,0,0,1,0,16,0,1,0
4,0,0,0,1,0,34,0,0,0
4,0,0,0,3,0,36,0,0,0
4,0,0,0,0,0,20,0,0,0
4,0,0,0,16,0,39,0,0,0
4,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,29,0,0,0
4,0,0,0,3,0,37,0,1,0
4,0,0,0,0,0,0,0,1,0
4,0,0,0,8,0,52,0,1,0
4,0,0,0,3,0,16,0,0,0
4,0,0,0,2,0,13,0,0,0
4,0,0,0,4,0,29,0,0,0
4,0,0,0,3,0,17,0,0,0
4,0,0,0,0,0,24,0,0,0
4,0,0,0,1,0,11,0,0,0
4,0,0,0,5,0,19,0,0,0
4,0,0,0,1,0,39,0,0,0
4,0,0,0,4,0,31,0,0,0
4,0,1,0,11,0,20,0,0,0
4,0,0,0,1,0,28,0,0,0
4,0,0,0,2,0,28,0,0,0
4,0,0,0,2,0,0,0,0,0
4,0,0,0,2,0,25,0,1,0
4,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,11,0,0,1
4,0,0,0,1,0,29,0,0,0
4,0,0,0,0,0,17,0,0,0
4,0,0,0,2,0,26,0,0,0
4,0,0,0,3,0,31,0,0,0
4,0,0,0,1,0,18,0,0,0
4,0,1,0,16,1,45,0,0,0
4,0,0,0,0,0,15,0,1,0
4,0,0,0,9,0,28,0,0,0
4,0,0,0,2,0,31,1,0,0
4,0,0,0,3,0,20,0,0,0
4,0,0,0,6,0,44,0,0,0
4,0,0,1,2,0,21,0,0,0
4,0,1,0,0,0,8,0,0,0
4,0,0,0,10,0,19,0,0,0
4,0,1,0,1,0,25,0,0,0
4,0,0,0,1,0,24,0,0,0
4,0,1,0,0,0,31,0,0,0
4,0,0,0,3,0,22,0,0,0
4,0,0,0,4,0,19,0,0,0
4,0,0,1,0,0,31,0,0,0
4,0,0,0,0,0,23,0,0,0
4,0,0,0,0,0,0,0,0,0
4,0,1,0,7,0,16,0,0,0
4,0,1,0,1,0,28,0,1,0
4,0,0,0,4,0,13,0,1,0
4,0,0,0,8,0,12,0,0,0
4,0,0,0,6,0,19,0,0,0
4,0,0,0,1,0,17,0,1,0
4,0,0,0,2,0,23,0,0,0
4,0,0,0,6,0,41,0,1,0
4,0,0,0,3,0,17,0,0,0
4,0,0,0,4,0,26,0,0,0
4,0,0,0,7,0,29,0,0,0
4,0,0,0,7,0,36,0,0,0
4,0,0,0,1,0,21,0,0,0
4,0,1,0,6,0,43,0,0,0
4,0,0,0,2,1,42,0,0,0
4,0,0,0,7,0,37,0,0,0
4,0,0,0,4,0,25,0,0,0
4,0,0,0,1,0,36,0,0,0
4,0,0,0,4,0,21,0,0,0
4,0,0,0,3,0,16,0,0,0
4,0,0,0,22,1,30,0,0,0
4,0,0,0,0,0,19,1,0,0
4,0,0,0,3,0,30,0,0,0
4,0,0,0,1,0,17,0,1,0
4,0,0,0,7,0,17,1,0,0
4,0,0,0,2,0,16,0,0,0
4,0,1,0,3,0,35,0,0,0
4,0,0,0,0,0,12,0,0,0
4,0,1,1,3,0,37,0,0,0
4,0,0,0,4,0,53,0,0,0
4,0,1,0,5,0,26,0,0,0
4,0,0,0,0,0,10,0,0,0
4,0,0,0,9,1,18,0,0,0
4,0,0,0,5,0,31,0,0,0
4,0,0,0,11,0,28,0,0,0
4,0,0,0,3,0,25,0,1,0
4,0,0,0,3,0,11,0,0,0
4,0,0,0,2,0,28,0,0,0
4,0,0,0,8,0,37,0,1,0
4,0,1,0,6,0,22,0,0,1
4,0,0,0,1,0,47,0,0,0
4,0,1,0,0,0,20,0,0,0
4,0,0,1,1,0,21,0,0,0
4,0,0,0,9,0,44,0,0,0
4,0,0,0,0,2,14,0,0,1
4,0,2,0,24,0,55,0,0,0
4,0,0,0,1,0,33,0,1,0
4,0,0,0,0,0,0,0,0,0
4,0,0,1,1,3,25,0,0,0
4,0,0,0,1,0,26,0,0,0
4,1,0,0,0,1,9,0,0,0
4,0,0,0,4,1,48,0,0,0
4,1,0,0,3,0,17,0,0,0
4,0,0,0,3,0,22,0,0,0
4,0,0,0,1,0,27,0,0,0
4,0,0,0,1,0,15,0,0,0
4,0,0,0,17,0,70,0,1,2
4,0,0,0,0,1,20,0,0,0
4,0,0,0,4,0,19,0,0,0
4,0,0,0,6,1,54,0,0,0
4,0,0,0,2,0,18,0,0,0
4,0,0,0,1,0,24,0,1,0
4,0,0,0,6,0,30,0,0,0
4,0,0,1,5,0,60,0,1,0
4,0,0,0,4,0,0,0,0,0
4,0,0,0,1,0,36,0,1,0
4,0,1,0,0,0,29,0,0,0
4,0,0,1,1,3,30,0,0,0
4,0,3,0,6,0,57,0,0,0
4,0,0,1,3,0,33,0,0,0
4,0,1,0,2,0,76,0,1,0
4,0,0,0,6,0,39,0,0,0
4,0,0,0,3,0,18,0,1,0
4,0,0,0,0,0,14,0,0,0
4,0,0,0,2,0,19,0,0,0
4,0,0,0,1,0,15,0,0,0
4,0,0,0,2,0,28,0,0,0
4,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,26,0,0,0
4,0,0,1,5,1,74,0,0,2
4,0,0,0,2,0,30,0,0,1
4,0,0,0,10,0,28,0,0,0
4,0,1,0,5,0,26,0,0,0
4,0,1,0,0,0,24,0,0,0
4,0,0,0,12,0,33,0,0,0
4,1,1,0,3,0,17,0,0,0
4,0,0,0,5,0,13,0,1,0
4,0,0,0,0,0,20,0,0,0
4,0,0,0,0,0,16,0,0,0
4,0,0,0,0,0,15,0,0,0
4,0,0,0,1,0,38,0,0,0
4,0,0,0,18,0,38,0,0,0
4,0,0,0,5,0,25,0,0,0
4,0,0,0,5,0,14,0,0,0
4,0,0,0,8,0,23,0,0,0
4,0,0,0,4,0,62,0,8,0
4,0,0,0,3,0,24,0,0,0
4,0,0,0,7,0,0,0,1,0
4,0,0,1,5,0,16,0,0,0
4,0,0,0,1,0,27,0,0,0
4,0,0,0,4,0,16,0,0,0
4,0,0,0,1,1,20,0,1,0
4,0,0,0,0,0,13,0,0,0
4,0,0,0,3,0,80,0,2,0
4,0,0,0,4,0,23,0,0,0
4,0,0,0,3,0,0,0,1,0
4,0,0,1,0,0,17,0,0,0
4,0,0,0,1,0,21,0,0,0
4,0,0,0,6,0,30,0,0,0
4,0,0,0,0,0,19,0,0,0
4,0,0,0,0,0,10,0,0,0
4,0,0,0,4,0,29,0,0,0
4,0,0,0,8,0,26,0,0,0
4,0,0,0,0,0,35,1,0,0
4,0,0,0,0,0,33,0,0,0
4,0,0,0,5,0,40,0,0,0
4,0,0,0,0,0,7,0,1,0
4,0,0,0,4,0,20,0,0,0
4,0,1,0,4,0,22,0,0,0
4,0,0,0,3,0,13,0,0,0
4,0,0,0,5,0,21,0,0,0
4,0,1,0,4,0,28,0,0,0
4,0,1,0,0,0,19,0,0,0
4,0,0,0,2,0,35,0,0,0
4,0,1,0,4,0,21,0,0,0
4,0,0,0,0,0,0,0,1,0
4,0,0,0,1,0,23,0,0,0
4,0,0,1,5,0,37,0,1,0
4,0,0,0,0,0,0,0,0,0
4,0,0,0,2,0,24,0,0,0
4,0,0,0,5,0,27,1,0,0
4,0,0,0,2,0,30,0,0,0
4,0,0,0,1,0,35,0,0,0
4,0,0,0,2,0,12,0,0,0
4,0,0,1,6,0,19,0,0,0
4,0,0,0,5,0,16,0,0,0
4,0,0,0,4,0,21,0,0,0
4,0,0,0,5,0,31,0,0,0
4,0,0,0,0,0,0,0,0,0
4,0,1,0,3,0,4,0,0,0
4,0,1,0,6,0,17,0,0,0
4,0,0,0,0,0,0,0,0,0
4,0,0,0,1,0,23,0,0,0
4,0,0,0,5,0,36,0,0,0
4,0,0,0,2,0,18,0,0,0
4,0,0,0,4,0,39,0,0,0
4,0,0,0,4,0,26,0,0,0
4,0,1,0,4,0,17,0,0,0
4,0,0,0,0,0,26,0,1,0
4,0,1,0,7,0,22,0,0,0
4,0,0,0,1,0,22,0,0,0
4,0,0,0,3,0,13,0,0,0
4,0,0,0,2,0,32,0,0,0
4,0,0,0,5,1,36,0,0,0
4,0,0,0,2,0,11,0,0,0
4,0,0,0,2,0,35,0,0,0
4,0,1,0,14,0,31,0,0,0
4,0,0,0,11,0,23,0,0,0
4,0,0,0,5,0,17,0,1,0
4,0,0,0,0,0,7,0,0,0
4,0,0,0,0,0,9,0,0,0
4,0,0,0,0,0,4,0,0,0
4,0,0,0,2,0,19,0,0,0
4,0,0,0,5,0,42,0,0,0
4,0,0,0,3,0,20,0,0,0
4,0,1,0,10,0,67,0,0,0
4,0,0,0,8,0,37,0,0,0
4,0,0,0,5,0,26,0,0,0
4,0,0,0,2,0,12,0,0,0
4,0,2,0,3,0,32,0,0,0
4,0,0,0,2,0,10,0,0,0
4,0,1,0,2,0,4,0,0,0
4,1,0,0,0,0,21,0,0,0
4,0,1,0,8,0,41,1,0,0
4,0,0,0,15,0,47,0,0,0
4,0,0,0,8,0,12,0,0,0
4,0,0,0,0,0,6,0,0,0
4,0,0,0,0,0,12,0,0,0
4,0,0,0,0,0,29,1,0,0
4,0,0,0,0,0,10,0,0,0
4,0,1,0,0,0,18,0,0,0
4,0,0,0,9,0,32,0,0,0
4,0,0,0,3,0,28,0,1,0
4,0,0,0,1,0,19,0,0,0
4,0,0,0,5,0,25,0,1,0
4,0,1,0,2,0,0,0,0,0
4,0,0,18,2,1,17,0,0,0
4,0,0,0,0,0,11,0,0,0
4,0,0,0,1,0,24,0,0,0
4,0,0,0,7,0,39,0,0,0
4,0,0,0,0,0,13,0,0,0
4,1,0,1,6,0,20,0,0,0
4,0,0,0,0,0,18,0,1,0
4,0,1,0,0,0,18,0,0,0
4,0,0,0,1,0,24,0,0,0
4,0,0,0,2,0,13,0,0,0
4,0,0,0,3,0,19,0,0,0
4,0,0,0,1,0,18,0,0,0
4,0,0,0,3,0,33,0,0,0
4,1,0,0,1,0,0,0,0,0
4,0,0,0,10,0,22,0,1,0
4,0,1,0,5,0,29,0,0,0
4,0,1,0,0,0,17,0,0,0
4,0,0,0,0,0,29,0,0,0
4,0,0,0,12,0,24,0,0,0
4,0,0,0,4,0,24,0,0,1
4,1,0,0,3,0,29,0,0,0
4,0,0,0,0,0,18,0,1,0
4,0,0,0,6,0,20,0,0,0
4,0,0,1,1,0,12,0,0,0
4,0,1,0,4,0,23,0,1,0
4,0,0,0,1,0,21,0,0,0
4,0,0,0,7,0,33,0,0,0
4,0,0,0,2,0,41,0,0,0
4,0,0,0,5,0,24,0,1,0
4,0,1,1,0,0,18,0,1,0
4,0,0,0,0,0,5,0,0,0
4,0,0,0,0,0,0,0,0,0
4,0,0,0,9,0,28,0,0,0
4,0,0,0,0,0,33,0,1,0
4,0,1,0,0,0,19,0,0,0
4,0,0,0,6,0,33,0,0,0
4,0,0,0,8,0,43,0,0,0
4,0,0,0,1,0,18,0,1,0
4,0,0,0,32,1,44,0,0,0
4,0,0,0,0,0,17,0,2,0
4,0,1,0,0,0,18,0,1,0
4,0,0,0,5,0,26,0,0,0
4,0,0,0,4,0,26,0,2,0
4,0,1,1,10,1,24,0,0,0
4,0,0,1,1,0,11,0,0,0
4,0,0,0,2,0,23,0,1,0
4,0,0,0,3,0,15,0,0,0
4,0,0,1,5,1,44,0,0,0
4,0,0,0,4,0,49,0,2,0
4,0,0,0,5,0,38,0,0,0
4,0,0,0,4,0,15,0,0,0
4,0,0,0,2,2,17,0,0,0
4,0,0,0,3,0,32,0,0,0
4,0,0,0,1,0,26,0,0,0
4,0,0,0,3,0,16,0,0,0
4,0,0,0,19,0,20,0,0,0
4,0,0,0,6,0,30,0,0,0
4,0,0,0,1,0,33,0,0,0
4,0,0,0,1,0,0,0,0,0
4,0,0,0,3,0,14,0,0,0
4,2,0,0,0,0,15,0,0,0
4,0,0,1,13,1,42,0,0,0
4,0,0,0,4,0,17,0,1,0
4,0,0,0,1,0,30,0,0,0
4,0,2,0,1,0,23,0,0,0
4,0,1,0,1,1,0,0,1,0
4,0,1,0,3,0,7,0,0,0
4,0,0,0,2,0,22,0,0,0
4,0,0,0,4,1,33,0,0,0
4,0,0,0,5,0,31,0,0,0
4,0,2,0,0,0,25,0,0,0
4,0,0,0,0,0,14,0,0,0
4,0,0,0,0,0,35,0,0,0
4,0,0,0,1,0,11,0,0,0
4,0,0,0,4,0,20,0,1,0
4,0,0,0,8,2,24,0,0,0
4,0,1,0,4,0,13,0,0,0
